full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Affiliate,Sentiment
@convomfs mw : nivea fw : cetaphil sunscreen madamgie selebihnya cek ini https://t.co/bYV89XoBgo,1759176137652248918,,convomfs,in,she | 160/53 | st oily-neutral,0,0,0,https://x.com/saswrote/status/1759176137652248918,721430605548953600,saswrote,1,2
Cek Nivea Sun Triple Protect SPF 50 PA+++ Sunscreen 40 ml dengan harga Rp30.000. Dapatkan di Shopee sekarang! https://t.co/Hido6qXwni https://t.co/DqNxKjFFIi,1759031343928037639,https://pbs.twimg.com/media/GGlVrwKbgAAseCl.jpg,,in,,0,0,0,https://x.com/Justalife30/status/1759031343928037639,1659450081786093568,Justalife30,1,1
JB WTB SUNSCREEN SKINAQUA TUTU PUTIH BODY SERUM NIVEA,1758760713357832590,,,in,,0,12,0,https://x.com/JUALAN_AUTOBASE/status/1758760713357832590,354882092,JUALAN_AUTOBASE,1,2
Pastu aku cam intrigued untuk beli Tatagaltier. Patut ke eh? Kulit aku dah okay tapi biasalah ketamakan sifat manusia tibbehhh. Skang moisturizer aku guna Nivea (tunggu habis je ni pastu boikot) pastu serum guna Garnier. Sunscreen pakai Skin Aqua tu. Hmmmmmmm https://t.co/nmE879jgwO,1758497321594368032,https://pbs.twimg.com/tweet_video_thumb/GGdv_Mub0AAHdbv.jpg,nniktsnm,in,,0,0,0,https://x.com/nniktsnm/status/1758497321594368032,1330470230,nniktsnm,1,0
-dips! Preloved nih Wardah glasting liquid lip shade 01 kondisi 90% baru 2x swatch di jual karna warnanya kurang cocok. Beli di shopee official store wardah 55k ajaa. Sunscreen nivea oil control masi baru exp 02/2026 40k aja. https://t.co/3sSqRZoMpe,1758485183983145079,https://pbs.twimg.com/media/GGdk81obYAA9hTJ.jpg,,in,⬇️BACA RULES JANGAN NGELANGGAR,0,0,1,https://x.com/undipmenfess/status/1758485183983145079,1177052356925513728,undipmenfess,1,0
-ness yg kemarin jual sunscreen NIVEA masiii ga ya,1758378722867220661,,,in,BACA RULES➡️,0,1,0,https://x.com/unnesmenfess/status/1758378722867220661,1187284958370398209,unnesmenfess,0,2
@berserabut gak ngaruh wkwkwk gua ngaruhnya sama nivea creme itu trs gua baru peduli buat cuci muka + sunscreen gitu gitu kayaknya umur 17 apa 18 ya dan pake fw yg ada aja di rumah kaga tau itu cocok buat tipe kulit gua apa kagak (tp untungnya cocok cocok aja),1755113053358809285,,berserabut,in,he/they,0,1,0,https://x.com/qtbarcode/status/1755113053358809285,1741823629393068032,qtbarcode,0,1
@hsaytoc tulahhh nasib baikkk. walaupun sunscreen ada lagi beli dulu fikir kemudian hskhsk tu kalau beli nivea pun 50 lebih baru 1 botol,1755096498256347473,,hsaytoc,in,MY,0,1,0,https://x.com/swzr_/status/1755096498256347473,2827351573,swzr_,0,1
sunscreen yang paling masuk dan mempan bgt buat kulit oily ku ini bner cmn : nivea sun spf 50+ yg biruu carasun kuning sama YOU sunbrella yang biru DAN SMUA HARGANYA BIKIN NANGIS,1754761321944698963,,,in,hati mark lee,0,2,0,https://x.com/lobyumark/status/1754761321944698963,1356856095705161737,lobyumark,0,1
kuncinyaaa pakai nivea creme dengan 3w sunscreen,1754712156841603231,,,in,this is me talking to me,0,0,0,https://x.com/bidmebye/status/1754712156841603231,1561991797726842880,bidmebye,0,1
@allofusaregonee @tanyarlfes yg paling penting double cleansing pertama pake micellar water dulu pake merek nivea/garnier pink lnjut cuci muka pake senka yg biru. klo acne skin pake jf sulfur pelembab pake the body shop varian nya sesuai jenis kulit ya. terakhir sunscreen jgn lupa pake skinaqua tutup biru,1754671963283570838,,allofusaregonee,in,,0,0,0,https://x.com/bemyself_08/status/1754671963283570838,325342307,bemyself_08,0,1
YAY OKEI JADIII aku skin prep pake moisturizer nivea + sunscreen biore kalo ga males terus aku pake pixy concealing stick as base alis luxecrime bedak bayi trus pake blush/bronzer focallure!! mascara aku pake somethinc eyeliner di bawah mata pinkflash!! lips aku pake - https://t.co/2g29K0N3jp,1753997007214240253,https://pbs.twimg.com/media/GFdy-hFbMAAUZnk.jpg,,in,,0,3,0,https://x.com/SUSUBIRUK/status/1753997007214240253,1529463497083752449,SUSUBIRUK,1,1
@ohmybeautybank Lulur: herborist karena ga cape gosok Sabun: priyayi soalnya mencerahkannya mantul minus cepet abis aja Handbody: marina yg biru sama ungu oke bgt buat mencerahkan murah juga Sunscreen badan: nivea sunscreen serum Toner: emina bright buat bekas-bekas darah manisku,1753960649489825855,,ohmybeautybank,in,,0,1,0,https://x.com/caleelac/status/1753960649489825855,1454026250599612416,caleelac,0,1
@JUALAN_AUTOBASE Sunscreen Nivea Ijo dom bandung https://t.co/XMtYiDBZon,1753791430177542336,,JUALAN_AUTOBASE,in,,0,0,0,https://x.com/toasssttty/status/1753791430177542336,839366677980573696,toasssttty,1,2
Sunscreen nivea yg pink apa udah gak diproduksi lagi ya? Kok susah banget ya nyari nya @my_nivea,1753592372599099501,,,in,,0,0,0,https://x.com/Nabillaju/status/1753592372599099501,1428016486073864199,Nabillaju,0,2
Progress itu nyata wkwkwk makasih ka mput yang udah ngasih tau pake kunyit trs aku jg pke sabun arab + nivea extrabright + sunscreen + sarung tangan klo motoran Ini dibawah cahaya yg sama ygy 9 January 27 januari https://t.co/IqgwquCI91,1750936301363429380,https://pbs.twimg.com/media/GEyTSMgagAAV0jd.jpg,,in,,0,4,0,https://x.com/tanpahpakef/status/1750936301363429380,1519910531422818304,tanpahpakef,1,1
Aku pake sunscreen nivea yg oren selalu begini hasilnya mau apapaun moist yg kupake sebelumnya. Sedih banget mana mahal diapain ya jdnya,1750803774975991856,,,in,,0,1,0,https://x.com/sweetkeiy0z/status/1750803774975991856,2189684622,sweetkeiy0z,0,0
Rekomendasi Info Kode Voucher Diskon Promo Flash Sale Racun belanja beli checkout di Shopee Promo Puncak 25 Januari Payday Gajian Sale Flashsale pkl 00.00 Klik Sunscreen mencerahkan NIVEA SUN Face Serum Extra Protect Aura SPF50+ PA+++ 30ml https://t.co/10czqh5r00,1750215683416449351,,FitriaNafisa,in,"Central Java, Indonesia",0,1,0,https://x.com/FitriaNafisa/status/1750215683416449351,1178539494,FitriaNafisa,1,1
sunscreen yang nyaman dipake kaya punya nya nivea apa yh? gue udh coba berbagai macam ss tp cocoknya cmn sm Nivea njir masalahnya doi pro isriwil,1749831716955717725,,,in,Semarang,0,1,0,https://x.com/yourfavoritme/status/1749831716955717725,1663606849504186369,yourfavoritme,0,0
@JUALAN_AUTOBASE nder aku ada sunscreen originote somethinc azarine dsbnya dan ada moist originote somethinc nivea dsbnya bisa req pakai voc dom solo,1749031967084212659,,JUALAN_AUTOBASE,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/pluvyyyy/status/1749031967084212659,1479756530001973248,pluvyyyy,0,2
@ohmybeautybank Kose (cleansing oinya sekarang makin naik) Anessa Melano CC Sunscreen nivea Keana (sheet mask/rice pack) Rata2 produk jepangnya sih lebih murah kecuali barat/korea (kebanyakan lebih mahal di jp),1748693238394060844,,ohmybeautybank,in,,0,0,0,https://x.com/skinscent_/status/1748693238394060844,1528568238552260608,skinscent_,0,1
agak mahalan nivea serum protect and care yang orenn https://t.co/sKlBpjxoxx sunscreen + ada mousturizernya aku cocok pakek ini bagus yang putih ajaaa https://t.co/1b1SvUQwU9,1748512498251386981,,patriksistar,in,,0,0,0,https://x.com/patriksistar/status/1748512498251386981,1362830456098611201,patriksistar,1,1
Maaf pickme tapi baru sadar pengeluaranku beberapa bulan ini dikit? Kayaknya ga nyampe sejokut perbulan?? Idk?? Udah jarang bgt belanja skincare/makeup ga pernah beli lagi (sunscreen nivea pink aja kalo abis) shampoo dapet dari endorse masih sebotol gede HAHAH,1746952590691320317,,,in,,2,4,0,https://x.com/chromatogrebi/status/1746952590691320317,621851038,chromatogrebi,0,2
Sunscreen Body Lotion Nivea VS Vaseline Mana yang Lebih Banyak Memiliki Keunggulan dan Layak Jadi yang Terbaik? https://t.co/u9IIktJWZe,1746883587062833554,,,in,,0,0,0,https://x.com/pituturid_/status/1746883587062833554,1691834850578485248,pituturid_,1,1
Bingung Memilih Sunscreen Body Lotion Nivea atau Vaseline? Yuk Cek Seberapa Ampuhnya Produk Memproteksi Kulit Kita dari Paparan Sinar Matahari https://t.co/k07F9IFoZL,1746866272481026430,,,in,,0,0,0,https://x.com/pituturid_/status/1746866272481026430,1691834850578485248,pituturid_,1,1
Di antara Sunscreen Body Lotion Nivea VS Vaseline Mana Produk yang Lebih Layak Dibeli? https://t.co/Tz5ddWeSQq,1746786758681894993,,,in,,0,0,0,https://x.com/pituturid_/status/1746786758681894993,1691834850578485248,pituturid_,1,2
Battle Sunscreen Body Lotion Nivea VS Vaseline Mana yang Lebih Ampuh Memproteksi Kulit dari Paparan Sinar Matahari? https://t.co/aa0kzeaQtR,1746785439019684051,,,in,,0,0,0,https://x.com/pituturid_/status/1746785439019684051,1691834850578485248,pituturid_,1,2
@18fesss Micelar water nya nivea kdg cleansing oil nya anua facewash nya centella moist somethinc nya sunscreen skinaqua (tutup biru). Kalo malam ganti sunscreen nya ke toner cosrx aja sebelum moist,1745699154171756863,,18fesss,in,,0,0,0,https://x.com/mayripose/status/1745699154171756863,1462369661538820096,mayripose,0,2
Mau beli nivea takut dikatain zionis tapi cuma itu doang sunscreen yang cocok di muka,1745454522598936976,,,in,,0,0,0,https://x.com/pecandurebahan/status/1745454522598936976,518260743,pecandurebahan,0,0
@undipmenfess Aku biasanya kalo lagi bermasalah kulitnya ngurangin buat pake skincare banyak-banyak. Aku kencengin di fw cleanser/micellar water sama sunscreen aja. Fw : Simple Facial Wash yang Gel MW: Nivea yang no residu warna biru itu apa ungu si? Sunscreen: Azarine SPF 45,1745073316162105368,,undipmenfess,in,,0,1,0,https://x.com/starbebe_xx/status/1745073316162105368,1386030194796818432,starbebe_xx,0,1
Gw lebih suka pake fw nya L'oreal. Tapi dia pro isriwil asyuuuu. Memank nih perang bikin gw ikut rugi juga jancok . Fw L'oreal sebagus itu jirrrr . MW nya juga lebih suka Nivea sunscreen sukanya skin Aqua moist sukanya cosrx,1744414818898194799,,,in,,1,0,0,https://x.com/chie_9412/status/1744414818898194799,1641766615527362560,chie_9412,0,1
guys apakah kalian ada rekomen? - lipbalm yg kyk nivea strawberry shine (alias ringan dan ga terlalu berasa pake lipbalm) tapi kalo bisa cmn glossy aja ga berwarna - sunscreen yg affordable no whitecast/gampang nyerep aman buat kulit sensitif dr merk non-pro zionis pls thx,1744272780487790972,,,in,"Bogor, Indonesia",0,2,0,https://x.com/tantalyzinq/status/1744272780487790972,1413257023395799041,tantalyzinq,0,1
@jogmfs Yg aku pake ya: sabun kojie san nivea body serum+marina sunscreen yg oren klo malem pake nivea night. Bbrp hari sekali scrub pake bath gloves atau lulur,1743656731383878081,,jogmfs,in,"Yogyakarta, ID",0,0,0,https://x.com/Mbak2tajir/status/1743656731383878081,861456638091313152,Mbak2tajir,0,1
@whitexfrape Done canti smoga berkah dan lancar rezekinya aamiin Smoga kepilih hhe kbetulan pke mw nivea sm fw senka juga sm penasaran kapas fss sunbrella sunscreen y.o.u sm body fragrance nya Careso,1743601795782316378,,whitexfrape,in,Khayangan,0,0,0,https://x.com/mbaditaaa/status/1743601795782316378,1346080130,mbaditaaa,0,1
@ohmybeautybank intinya mah kalo keluar itu lengan/kaki selalu pake sunscreen jugaa dan ditutupi gitu pake kaos tangan or kaki ini works bgt menjaga kulit tidak belang~~ biasanya aku pake sabun nalpamara dan scrub body apa aja dan body lotion nivea/vaseline. Itu udh lumayan hasilnya bagiku,1741126156458606878,,ohmybeautybank,in,,0,0,0,https://x.com/rensushh/status/1741126156458606878,1722431190127505408,rensushh,0,1
@rmuharramn_ Waduh aku gapernah pake sunscreen bang. Pakenya sabun doang. Awalnya aku cocok garnier kuning/wasabi. Trus ada kahf coba enak jyga. Kalo nivea gatsby malah jerawatan e,1741123297524531312,,rmuharramn_,in,,0,0,0,https://x.com/analwam/status/1741123297524531312,198058097,analwam,0,1
Skincare Npure toner Glad2glow sunscreen Nivea sun face serum Instan Aura Teratu Brown sugar EDP 60ml Dom Jakarta Gratis ongkir Bisa pakai voucher shopee video #zonauang #zonajajan #skincare https://t.co/rGZFzaGcHj,1740977228614426692,https://pbs.twimg.com/media/GCkxj1-bMAAIY1F.jpg,,in,,0,0,0,https://x.com/ReallyWonderfu1/status/1740977228614426692,1062337350901030912,ReallyWonderfu1,1,1
@tathaberries @EraHasaan19558 @chiaruuya Wah... Sunscreen selain nivea yg bukan pro isriwil yg bagus apaaa??,1740377947343909194,,tathaberries,in,,0,0,0,https://x.com/fixyourstory/status/1740377947343909194,1574211787,fixyourstory,0,2
gue tuh ya kalo skincare ya cuma sunscreen hanasui soft 30 doang. kalo dulu sampe pake serum nya dan itu bagus banget pliss tapi berhenti karena takut muka kemulusan alias tangan sama muka beda warna wkwk kali ini mau nyoba nivea sama serum lagi terlebih gue kadang mager,1740017527797977185,,,in,Hendery heart,0,0,0,https://x.com/dhykren/status/1740017527797977185,1640739461314285570,dhykren,0,0
@Leeanngyul sampai menyerah sunscreen wardah dan nivea dah pakai dr. g te lumayan lah,1738835525421969410,,Leeanngyul,in,Saturn,0,1,0,https://x.com/karamelkarin/status/1738835525421969410,434707747,karamelkarin,0,0
@menfesspelangi_ serum avoskin sama skin1004 face wash laneige moisturizer skintific yang truffle biome toner pyunkang yul sunscreen azarine sama la roche posay lip balm nivea. ini yang aku pake nder.,1738373012725121057,,menfesspelangi_,in,they!them,0,0,0,https://x.com/vinnsite/status/1738373012725121057,762094036559605762,vinnsite,0,2
@Jakizzo7 @sptiimeldaaa aduh itu ga enak bgt si aku pernah cocok bgt pake nivea sunscreen yg orange tp dia pro isriwil jd aku ganti ke carasun atau ga coba somethinc,1737827596556177608,,,in,Semarang,0,0,0,https://x.com/yourfavoritme/status/1737827596556177608,1663606849504186369,yourfavoritme,0,0
-face wash: nivea hokkaido rose safi dermasafe ponds yg pink (love hate relationship soalnya bersih bgt tp bikin KERING) -toner: skintific cosrx azarine -serum: azarine -eye serum/eye cream: -moisturizer: safi cosrx -sunscreen: loreal skinaqua,1734480789914755362,,catvaIentiness,in,,0,0,0,https://x.com/catvaIentiness/status/1734480789914755362,1470016262172397570,catvaIentiness,0,2
apalah gue tanpa sunscreen wardah dan lipbalm nivea,1734231286003495313,,,in,,0,0,0,https://x.com/ouwahage/status/1734231286003495313,1282748040743247872,ouwahage,0,1
@ohmybeautybank basic aja dlu der.. st. normal to dry jugaa aku micellar water : nivea fw : garnier moist : corsx toner : hadalabo sunscreen : skinaqua tutup putih,1733871906561098084,,ohmybeautybank,in,dunia kocheng,0,0,0,https://x.com/jeanakbaik/status/1733871906561098084,1142744986363953152,jeanakbaik,0,2
Sunscreen nivea emang debest sih sampe bingung mau ganti apa. Dah nyoba 3 produk sunscreen lain dan nggak ada yg sebanding sama nivea,1733839290688499765,,,in,Venezuela,0,2,0,https://x.com/seoyeaje/status/1733839290688499765,1263081350417899522,seoyeaje,0,1
@ohmybeautybank Aku pake nivea yang merah buah buahan nder ngaruh di aku. Body sunscreen jangan lupa pake marina yang murce wkkwkw sama sarung tangan wajib kalo motoran,1732677488940339411,,ohmybeautybank,in,"Magelang, Jawa Tengah",0,0,0,https://x.com/Ashdhcluortjhld/status/1732677488940339411,1144589603057221635,Ashdhcluortjhld,0,1
nivea sun serum yg pink/biru itu sunscreen wajah paling bagus DAN affordable yg prnh gua pake tp knp gapernah ada beauty vlogger yg review ya,1731926837654135002,,,in,State of Grace,0,3,0,https://x.com/cunttylever/status/1731926837654135002,228661360,cunttylever,0,1
@ohmybeautybank Jangan pake yang chemical sunscreen. Pake yang physical sunscreen. Aku kyk km pertama kali cb pake nivea eh kusam. Akhirnya nemu bbrp sunscreen yg cocok. (Garnier YOU ungu). https://t.co/spAwM0KY78,1731114826573975919,https://pbs.twimg.com/media/GAYnwX_bwAAxKpU.jpg,ohmybeautybank,in,,1,2,3,https://x.com/zizahiuvenis/status/1731114826573975919,106647128,zizahiuvenis,1,1
@ohmybeautybank https://t.co/gODtZUahY2 Aku pake sunscreen skinaqua lavender sama nivea ga bikin kusem sejauh ini. Aku pun st nya kombi nder kaya kamu mungkin kamu bisa coba jg. Tapi klo yg matte lebih ke nivea,1731033883469398382,,ohmybeautybank,in,Indonesia,0,0,0,https://x.com/do_okiim/status/1731033883469398382,3047479065,do_okiim,0,1
@sbyfess sunscreen seng spf 50plus plus reapply face wash e menyesuaikan jenis kulitmu ae gawe nivea atau kahf mari kerjo micelar water dan toner e. malem e tambah moist dipake. lak lengan pendek jok lali sunblock.,1730403645940961487,,sbyfess,in,,0,0,0,https://x.com/KudouShinichi_/status/1730403645940961487,41573325,KudouShinichi_,0,1
jb wts azarine body sunscreen azarine hydrasoothe sunscreen true to skin mugwort toner avoskin ysb hyacross serum careso velvet rose nivea body serum. mumpung hari ini lagi ada cashback sh0pee video up to 40k koin guys. cuma hari ini aja yg mau bisa DM @yourwishlist_ yaa https://t.co/OVbIPIJinm,1730236491991806360,https://pbs.twimg.com/media/GAMIAwzW0AAk-hr.jpg,,in,,0,0,1,https://x.com/JUALAN_AUTOBASE/status/1730236491991806360,354882092,JUALAN_AUTOBASE,1,1
jb wts azarine body sunscreen azarine hydrasoothe sunscreen true to skin mugwort toner avoskin ysb hyacross serum careso velvet rose nivea body serum. yukkk ditake cuma hari ini lagi ada cashback day sh0pee video up to 40k koin guys. yg mau bisa DM @yourwishlist_ yaa https://t.co/gihIzLcR6r,1730069143054119418,https://pbs.twimg.com/media/GAJv6shasAAUKNm.jpg,,in,,0,0,1,https://x.com/JUALAN_AUTOBASE/status/1730069143054119418,354882092,JUALAN_AUTOBASE,1,1
akhirnya nemu alternatif sunscreen niveaku walopun masih enakan nivea:((,1729419246491533472,,,in,I Prefer You,0,0,0,https://x.com/berrybear88/status/1729419246491533472,1014556663192346624,berrybear88,0,1
@undipmenfess Aku si day cream (ini klo sempet aja) sunscreen bedak (klo sempet) foundation tp jarang (klo acara tertentu aja) liptint hanasui sm lipbalm nivea sisanya wardahhh udh itu aja si nderr,1729356867523256706,,undipmenfess,in,,0,0,0,https://x.com/kulkasajaa/status/1729356867523256706,1706346514724036608,kulkasajaa,0,2
@ohmybeautybank Nder aku pake azarine sunscreen yang iniiii dulunya juga pake nivea minyaknya only di t zone. Light bgt dan bikin ngeset sampe sianggg cobaaa deh https://t.co/Z9aGj53YUF https://t.co/ehwQxJfzeW,1728964062485319902,https://pbs.twimg.com/media/F_6DpevboAADFGI.jpg,ohmybeautybank,in,CARATLAND ♥ ⑰,0,0,0,https://x.com/mirrorballhues/status/1728964062485319902,335822381,mirrorballhues,1,1
@ohmybeautybank Tanganku kemarin belang gara gara bawa motor. Tipsnya rutin tiap malem pake aha mimi white campur body lotion sebelum pake aku sabunin pake sabun nalpamara dulu. Paginya pake nivea yg apasih wadahnya rose gold terus kl keluar aku pakein sunscreen yg gakepake,1728449182913224727,,ohmybeautybank,in,kwangya,0,1,1,https://x.com/ffarhww/status/1728449182913224727,991866828832964609,ffarhww,0,2
@ohmybeautybank Sunscreen nivea sihh dia lebih ke sachet tapi,1728377012883268014,,ohmybeautybank,in,,0,0,0,https://x.com/KarinaAnas37324/status/1728377012883268014,1703993220982779904,KarinaAnas37324,0,1
Kulit w yg berminyak kok bisa mengelupas njir make sunscreen inisial nivea,1727440994269024648,,,in,20,0,0,0,https://x.com/violetpalettae/status/1727440994269024648,2566217778,violetpalettae,0,0
@necrovicht ingyh tapi aku skrg masi pake gluta hya sisaan si sama nivea yg buah buahan + night serumnya. buat body sunscreen aku pake grace &amp; glow spf 30,1724036126825123930,,kanatanospica,in,,0,1,0,https://x.com/glamourcyo/status/1724036126825123930,1604100142646169601,glamourcyo,0,2
- Sunscreen Aku pake Anessa sama Nivea. Yang aku re purchase cuma nivea krn anessa lumayan pricey buat aku aku pake Anessa krn dapet dari bos :') wkwk https://t.co/qQt0Abf4J5,1723688938253197589,,BuymeInd,in,,0,0,0,https://x.com/BuymeInd/status/1723688938253197589,1327543623068516352,BuymeInd,1,1
@discountfess Jangankan yg sebesar mobil. Aku dapet 2 sunscreen Nivea harga murah aja dibatalin sepihak jugaan,1723659296754610527,,discountfess,in,,0,0,0,https://x.com/zpicklepeppers/status/1723659296754610527,905432594,zpicklepeppers,0,0
Tapi untuk sunscreen tetep dari brand luar. Nivea Sun Triple Protect buat tangan kaki Banana Boat buat wajah. Terbukti ampuh untuk kuli proyek. https://t.co/uuVLgkxUXG,1723536263100416354,https://pbs.twimg.com/media/F-s7F-ba4AA8gQ9.jpg,,in,first realm,0,3,1,https://x.com/inganggita/status/1723536263100416354,67848433,inganggita,1,1
bnrn butuh tau sunscreen seharga nivea yg mirip jg feelnyaa,1723404816721080488,,puffymealz,in,do not follow❗️,0,0,0,https://x.com/puffymealz/status/1723404816721080488,1424757497491976202,puffymealz,0,1
Sunscreen mau abis bingung ganti apaa. Udah cocok nivea tapi dia pro israel. Udah pernah nyoba yg laen dari emina wardah azarine tetep enakan nivea,1722205520977862820,,,in,Wherever you are,0,1,0,https://x.com/alyfbe/status/1722205520977862820,219884091,alyfbe,0,0
@ohmybeautybank Tiba2 nyesel beli sunscreen nivea mehong yang aku beli : ) Seharusnya kalo sunblock sunscreen itu nyetok yang murce aja,1722038100078063781,,ohmybeautybank,in,rainbow,0,0,0,https://x.com/dairypinkid/status/1722038100078063781,1290717205,dairypinkid,0,0
@zioxiiii @m0_0nrj @ohmybeautybank Gatau huhu kadang sepanjang perjalanan bisa perih banget dan berkucuran air mata takut ditintonin orang padahal gara gara sunscreen wkwkwk aku pake nivea sih dulu huhu sekarang pake implora udah engga,1721838000437686438,,zioxiiii,in,,0,0,0,https://x.com/jennieblekping/status/1721838000437686438,1398839592,jennieblekping,0,0
@ohmybeautybank kalo ga salah nivea ada sunblock yg 50 spf. kalo sunscreen bisa pake hanasui/azarine/skin aqua biru. itu teksturnya cair jd gampang nyerap dan ga ninggalin white cast spf nya jg pada 50.,1721718799773344248,,ohmybeautybank,in,20 | she/her,0,0,0,https://x.com/rrancu/status/1721718799773344248,2663339576,rrancu,0,1
@fullmoonn_long @erimel_ Kak sama banget aku body lotion + sunblock + sunscreen wajah pake Nivea semua ‍‍‍‍ blm tau mau cari ganti apa krn sebelum rame boycott aku abis belanja banyak bgt yg mana bisa dipake sampe 6-12 bulan ke depan,1721673552628457474,,fullmoonnlly,in,fan acc,0,1,0,https://x.com/schwarzeroos/status/1721673552628457474,1441375670886535187,schwarzeroos,0,0
@schwarzeroos @erimel_ Iya emg produk jerman jg sih mana aku tuh byk koleksi nivea siang malam sunscreen trus body sunblock krn emg ngaruh bgt di aku,1721673125300179248,,schwarzeroos,in,,0,1,0,https://x.com/fullmoonnlly/status/1721673125300179248,1009872171265503233,fullmoonnlly,0,1
@monabelisa @tubirfess Body Lotion Scarlett yang katanya bisa mencerahkan hoax sih masih mending Nivea yang terbukti. Karena udah coba sendiri. Pernah nyoba Sunscreen yang klaimnya untuk kulit normal tapi malah bikin kusam dan minyakan. Padahal kulitku normal. Yang bagus sih peeling so good nya,1721607656052506913,,monabelisa,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/Lucifel_lucif/status/1721607656052506913,1669038941973155840,Lucifel_lucif,0,0
@ohmybeautybank Sunscreen yang satunya masih ada sih tp lagi pengen yang ringan² aja. Micellar water jugaa lagi bingung maw pindah kemana dari Nivea. Sama palingan lipbalm juga udh maw habis niatnya maw beli produk lokal pindah dari vaseline.,1721480675621306580,,ohmybeautybank,in,vancouver,0,0,0,https://x.com/iKAEZU/status/1721480675621306580,1467381641546928130,iKAEZU,0,0
selama ini trust issue sama sunscreen under 30rb isi 50ml.. kek takut aja bahannya apaan sampe semurah itu taunya nyoba implora enak bnget anjirr hahah.. ga expect bakal seringan dan secepet ini nyerepnya minesnya cmn satu yah baunya. pdhl makenya ganti an sm nivea tp g bruntus,1721392703941046473,,,in,①②⑦ • æ,0,1,0,https://x.com/saechilsays/status/1721392703941046473,1660722639101661184,saechilsays,0,1
@convomfs tipe kulit: normal to oily toner: glow maker somethinc exfoliating: scarlet serum:- sunscreen: nivea tapi mukaku skrg lagi ga baik bgt krna make up wisuda kmrn jd agak breakout,1721215028286955652,,convomfs,in,,0,1,0,https://x.com/cccentil/status/1721215028286955652,1094277743015976961,cccentil,0,0
@ohmybeautybank https://t.co/teGa8PCP27 Nih ketiga ini nder sunscreen yg paling ku suka si skin aqua... Nivea jg bagus cuman ga tahan wangi klo somethinc cocok klo lg st dry aja,1720791950528491849,,ohmybeautybank,in,Indonesia,0,0,0,https://x.com/do_okiim/status/1720791950528491849,3047479065,do_okiim,0,1
@ohmybeautybank Sunscreen Wardah+Nivea moisturizer+Wardah moisturizer kalo aku harus make dua produk moisturizer soalnya kalo engga bakal kering bgt atau ngga berminyak bgt,1720696982245904546,,ohmybeautybank,in,"Pasuruan, Jawa Timur",0,0,0,https://x.com/yunsss_eongbii/status/1720696982245904546,1412594333090422784,yunsss_eongbii,0,1
@worksfess kemarin aku kesana dapet freebies sunscreen nivea,1720630708471738554,,worksfess,in,,0,0,0,https://x.com/cottonccccccccc/status/1720630708471738554,1471527092340727812,cottonccccccccc,0,1
Senka ganti sama apa ya? Udah cocok pake senka pula. Lip care gue vaseline sunscreen pake nivea dan akhir bulan kemarin udah beli buat stok semua,1720464523713564780,,,in,she/her,0,0,0,https://x.com/heefindme/status/1720464523713564780,858011353,heefindme,0,2
@convomfs Daviena skincare. Nivea sunscreen yg vit c emng gacocok aja cocoknya varian aura,1720437280714944923,,convomfs,in,,0,0,0,https://x.com/JustMivie/status/1720437280714944923,1583469537588301825,JustMivie,0,0
nah ini satu lagi kelupaan percuma cerahin badan tp ga pake sunblock! ibarat muka ga pake sunscreen sia sia :( dari dulu aku selalu pakai nivea sun ini karna ga susah di blend sama wanginya enaak harganya jg murce 30kan ada di indomaret alfamart jg https://t.co/ut0r2s8ZOY https://t.co/JC9Et6RHr6,1720319376635945253,https://pbs.twimg.com/media/F9_NWyEaoAAOIW_.jpg,aziaasr,in,,0,0,0,https://x.com/aziaasr/status/1720319376635945253,1093653747090092032,aziaasr,1,1
@ohmybeautybank Rekomen sunscreen yg sebagus nivea dong mantemen dan budgetnya jg hampir sama,1720085603155644805,,ohmybeautybank,in,,0,0,0,https://x.com/saturneedish/status/1720085603155644805,3308652828,saturneedish,0,2
Ada sunscreen yg teksturnya mirip sunscreen Nivea pink gak sih? Yg untuk oily hasilnya matte gampang nyerap juga,1720035682343956765,,,in,jikook's heart,0,0,0,https://x.com/kkyuminluv/status/1720035682343956765,1187191184185184256,kkyuminluv,0,1
@basrweng02 kombinasinya pake lulur matzhu dlu udh tuh sunscreen pagi pake azarine hydrashoothe klo sunsc night pke nivea nourish,1719882319639777436,,basrweng02,in,i need,0,1,0,https://x.com/curthainn/status/1719882319639777436,1605906029782634496,curthainn,0,1
@Urdreamiesgirl @ohmybeautybank Aku pake ini buat malem kak siang pake nivea sama double sunscreen,1719875020955238741,,Urdreamiesgirl,in,,0,0,0,https://x.com/deworrii/status/1719875020955238741,2218991922,deworrii,0,1
@_rwinters @convomfs Ak kira Nivea engga huhuhu sunscreen kesayangan,1719752352943743061,,_rwinters,in,,0,0,0,https://x.com/dialaskaaa/status/1719752352943743061,1301708796163584000,dialaskaaa,0,0
sunscreen apa ya yang bagus anjir gue uda cocok berat sm nivea,1719679158450856029,,,in,,0,2,0,https://x.com/abiewl/status/1719679158450856029,1606453339935604736,abiewl,0,1
